Accurate Response,BinSize,Bins,Congruency,RT,Reward Size,ScaleType,Subject,response
1.0,100.0,Bin_5,Incon,0.33900594711300003,99.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Incon,0.306329011917,20.0,Prob,Subj_3,k
1.0,80.0,Bin_4,Incon,0.322116851807,80.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Incon,0.329705953598,49.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Con,0.25876092910799997,0.0,Prob,Subj_3,k
0.0,100.0,Bin_5,Con,0.259155035019,97.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Incon,0.355184078217,100.0,Prob,Subj_3,m
0.0,0.0,Bin_1,Incon,0.300145864487,0.0,Prob,Subj_3,m
0.0,0.0,Bin_1,Incon,0.37226915359499996,0.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Con,0.354671001434,48.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Incon,0.321860790253,100.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Incon,0.329412937164,52.0,Prob,Subj_3,k
1.0,80.0,Bin_4,Con,0.330879926682,77.0,Prob,Subj_3,k
1.0,80.0,Bin_4,Con,0.341108083725,80.0,Prob,Subj_3,m
1.0,100.0,Bin_5,Incon,0.337388038635,97.0,Prob,Subj_3,m
1.0,20.0,Bin_2,Incon,0.34631085395800004,20.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Con,0.315920114517,50.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Con,0.330078125,0.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Con,0.347971200943,0.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Incon,0.362700939178,47.0,Prob,Subj_3,m
1.0,20.0,Bin_2,Incon,0.379425048828,22.0,Prob,Subj_3,m
1.0,100.0,Bin_5,Con,0.322950124741,97.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Con,0.377651929855,99.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Incon,0.35357904434199994,79.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.328572034836,18.0,Prob,Subj_3,m
0.0,80.0,Bin_4,Incon,0.362925052643,80.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.290879011154,18.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Con,0.306303024292,98.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Incon,0.298282146454,80.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.30578494071999995,23.0,Prob,Subj_3,k
0.0,0.0,Bin_1,Con,0.235535860062,0.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Incon,0.291903018951,52.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.31628203392,20.0,Prob,Subj_3,m
0.0,80.0,Bin_4,Con,0.335761070251,81.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Incon,0.38787508010899996,50.0,Prob,Subj_3,m
1.0,100.0,Bin_5,Con,0.31531000137299997,98.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Incon,0.36166095733599996,20.0,Prob,Subj_3,m
1.0,20.0,Bin_2,Incon,0.306593894958,18.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Con,0.347054004669,0.0,Prob,Subj_3,m
0.0,100.0,Bin_5,Incon,0.306151866913,100.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Con,0.306059837341,48.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Incon,0.361622095108,97.0,Prob,Subj_3,k
1.0,80.0,Bin_4,Con,0.36165499687200003,80.0,Prob,Subj_3,m
0.0,80.0,Bin_4,Incon,0.314896821976,77.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Incon,0.34023499488799996,0.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Incon,0.339189052582,0.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Con,0.314432144165,47.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Con,0.345880031586,53.0,Prob,Subj_3,m
1.0,20.0,Bin_2,Con,0.353276968002,17.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Con,0.308152914047,0.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Incon,0.396530151367,0.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Con,0.322432041168,48.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Incon,0.39013600349399996,22.0,Prob,Subj_3,m
1.0,100.0,Bin_5,Con,0.33095407486,100.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Con,0.313657999039,99.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Con,0.297795057297,0.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.266710996628,21.0,Prob,Subj_3,k
1.0,80.0,Bin_4,Incon,0.378770828247,78.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Incon,0.33804416656499997,50.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Incon,0.39360904693599996,82.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Incon,0.378123998642,99.0,Prob,Subj_3,k
1.0,80.0,Bin_4,Con,0.35373497009300003,79.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Con,0.337816953659,79.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Incon,0.36153697967500004,53.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Incon,0.35482692718500003,98.0,Prob,Subj_3,m
1.0,20.0,Bin_2,Incon,0.321980953217,20.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Incon,0.356019973755,0.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Con,0.370412826538,53.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Con,0.339433908463,0.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.37047410011299997,17.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Incon,0.388345956802,0.0,Prob,Subj_3,m
1.0,20.0,Bin_2,Incon,0.37194299697899996,20.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Con,0.341867208481,97.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Incon,0.418709039688,81.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Incon,0.419103860855,0.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Incon,0.410633087158,99.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.425369977951,22.0,Prob,Subj_3,m
0.0,80.0,Bin_4,Con,0.42010307312,80.0,Prob,Subj_3,N
1.0,80.0,Bin_4,Con,0.333041906357,79.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Incon,0.395251989365,20.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Incon,0.37054991722099995,82.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Con,0.339515924454,0.0,Prob,Subj_3,m
1.0,100.0,Bin_5,Con,0.322942972183,100.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Incon,0.37691497802699997,47.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Con,0.354358911514,50.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Incon,0.33801412582400003,49.0,Prob,Subj_3,k
0.0,100.0,Bin_5,Incon,0.34574198722800004,98.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Con,0.331027984619,98.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Con,0.347305059433,0.0,Prob,Subj_3,m
1.0,20.0,Bin_2,Incon,0.37067699432400003,17.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Incon,0.354007005692,100.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Con,0.325906038284,78.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Incon,0.345943927765,49.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Incon,0.42529797554,0.0,Prob,Subj_3,k
0.0,100.0,Bin_5,Incon,0.339252233505,99.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Con,0.34015917778000004,0.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Con,0.347365140915,50.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Incon,0.411231040955,0.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Con,0.323761940002,51.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.323969125748,20.0,Prob,Subj_3,k
0.0,50.0,Bin_3,Incon,0.346670150757,52.0,Prob,Subj_3,m
1.0,100.0,Bin_5,Con,0.370429039001,100.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Incon,0.33842301368699995,80.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.344408988953,18.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Incon,0.36310291290299995,77.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Con,0.347048997879,80.0,Prob,Subj_3,k
0.0,20.0,Bin_2,Incon,0.321213960648,18.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Incon,0.348237037659,0.0,Prob,Subj_3,k
0.0,20.0,Bin_2,Incon,0.322360992432,23.0,Prob,Subj_3,k
1.0,80.0,Bin_4,Con,0.331032037735,83.0,Prob,Subj_3,m
0.0,80.0,Bin_4,Incon,0.322540998459,82.0,Prob,Subj_3,m
0.0,50.0,Bin_3,Incon,0.320245027542,52.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Con,0.32390904426600003,50.0,Prob,Subj_3,k
1.0,80.0,Bin_4,Incon,0.41934299469,79.0,Prob,Subj_3,m
1.0,50.0,Bin_3,Con,0.345185995102,47.0,Prob,Subj_3,m
1.0,100.0,Bin_5,Incon,0.339366912842,99.0,Prob,Subj_3,m
1.0,0.0,Bin_1,Incon,0.33777308464100003,0.0,Prob,Subj_3,m
0.0,50.0,Bin_3,Incon,0.323183059692,49.0,Prob,Subj_3,m
1.0,20.0,Bin_2,Incon,0.299462795258,20.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Incon,0.40226888656599996,97.0,Prob,Subj_3,k
0.0,100.0,Bin_5,Con,0.28222179412799997,97.0,Prob,Subj_3,k
1.0,20.0,Bin_2,Con,0.362280130386,18.0,Prob,Subj_3,k
0.0,20.0,Bin_2,Con,0.402631044388,17.0,Prob,Subj_3,k
1.0,100.0,Bin_5,Con,0.338970899582,99.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Con,0.37128210067699996,0.0,Prob,Subj_3,m
1.0,80.0,Bin_4,Con,0.355108976364,78.0,Prob,Subj_3,k
1.0,0.0,Bin_1,Con,0.38713479042099996,0.0,Prob,Subj_3,k
1.0,50.0,Bin_3,Con,0.351426839828,52.0,Det,Subj_4,k
1.0,0.0,Bin_1,Incon,0.388432979584,0.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.374011993408,0.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.412263870239,0.0,Det,Subj_4,k
1.0,100.0,Bin_5,Incon,0.405503988266,97.0,Det,Subj_4,m
1.0,20.0,Bin_2,Incon,0.404018163681,18.0,Det,Subj_4,k
1.0,80.0,Bin_4,Con,0.395285129547,80.0,Det,Subj_4,m
0.0,80.0,Bin_4,Incon,0.43011617660499996,79.0,Det,Subj_4,N
0.0,80.0,Bin_4,Incon,0.32631492614700003,77.0,Det,Subj_4,m
1.0,20.0,Bin_2,Incon,0.395714998245,19.0,Det,Subj_4,m
1.0,100.0,Bin_5,Con,0.36416387557999996,99.0,Det,Subj_4,k
1.0,50.0,Bin_3,Incon,0.34824299812299997,52.0,Det,Subj_4,m
1.0,50.0,Bin_3,Incon,0.379566907883,53.0,Det,Subj_4,k
1.0,100.0,Bin_5,Con,0.38028216361999995,99.0,Det,Subj_4,m
1.0,20.0,Bin_2,Con,0.339330196381,19.0,Det,Subj_4,m
1.0,20.0,Bin_2,Con,0.356168031693,21.0,Det,Subj_4,k
1.0,80.0,Bin_4,Con,0.371053934097,81.0,Det,Subj_4,k
1.0,0.0,Bin_1,Incon,0.45197010040299995,0.0,Det,Subj_4,k
1.0,100.0,Bin_5,Incon,0.405647993088,99.0,Det,Subj_4,k
1.0,50.0,Bin_3,Con,0.35579180717500003,50.0,Det,Subj_4,m
1.0,100.0,Bin_5,Con,0.354432106018,100.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.39702320098899996,0.0,Det,Subj_4,m
1.0,80.0,Bin_4,Incon,0.39489197731,77.0,Det,Subj_4,k
0.0,100.0,Bin_5,Incon,0.332195997238,97.0,Det,Subj_4,k
1.0,50.0,Bin_3,Con,0.38975405693099996,53.0,Det,Subj_4,k
1.0,20.0,Bin_2,Incon,0.356241941452,21.0,Det,Subj_4,m
1.0,80.0,Bin_4,Con,0.34917807579000004,78.0,Det,Subj_4,k
1.0,80.0,Bin_4,Incon,0.418020009995,82.0,Det,Subj_4,m
1.0,50.0,Bin_3,Con,0.371438980103,50.0,Det,Subj_4,m
1.0,100.0,Bin_5,Incon,0.404612064362,99.0,Det,Subj_4,k
1.0,0.0,Bin_1,Incon,0.420738935471,0.0,Det,Subj_4,k
1.0,20.0,Bin_2,Incon,0.387881040573,17.0,Det,Subj_4,k
1.0,50.0,Bin_3,Incon,0.44330906868000003,48.0,Det,Subj_4,m
1.0,50.0,Bin_3,Incon,0.41176700592,50.0,Det,Subj_4,k
1.0,20.0,Bin_2,Con,0.35578107833899997,18.0,Det,Subj_4,m
1.0,100.0,Bin_5,Con,0.370895862579,98.0,Det,Subj_4,k
1.0,80.0,Bin_4,Con,0.37189102172899996,83.0,Det,Subj_4,m
1.0,0.0,Bin_1,Incon,0.404376029968,0.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.39000701904299995,0.0,Det,Subj_4,k
1.0,20.0,Bin_2,Con,0.38832211494400004,19.0,Det,Subj_4,k
1.0,80.0,Bin_4,Incon,0.37879395484899997,81.0,Det,Subj_4,m
1.0,20.0,Bin_2,Incon,0.41603207588200003,20.0,Det,Subj_4,k
0.0,50.0,Bin_3,Incon,0.410130977631,50.0,Det,Subj_4,N
1.0,80.0,Bin_4,Con,0.36339402198799997,83.0,Det,Subj_4,k
1.0,20.0,Bin_2,Con,0.371929883957,22.0,Det,Subj_4,k
1.0,80.0,Bin_4,Con,0.356561183929,79.0,Det,Subj_4,m
1.0,100.0,Bin_5,Con,0.370519161224,99.0,Det,Subj_4,m
0.0,0.0,Bin_1,Incon,0.42015004158,0.0,Det,Subj_4,N
1.0,0.0,Bin_1,Incon,0.409246921539,0.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.366127967834,0.0,Det,Subj_4,m
1.0,50.0,Bin_3,Con,0.380675077438,50.0,Det,Subj_4,k
1.0,20.0,Bin_2,Incon,0.389456987381,20.0,Det,Subj_4,m
1.0,20.0,Bin_2,Con,0.36359119415299995,18.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.404453992844,0.0,Det,Subj_4,k
0.0,100.0,Bin_5,Incon,0.358239889145,97.0,Det,Subj_4,m
1.0,100.0,Bin_5,Incon,0.41071915626500005,97.0,Det,Subj_4,m
1.0,80.0,Bin_4,Incon,0.39507007598899996,80.0,Det,Subj_4,k
1.0,50.0,Bin_3,Con,0.395439863205,50.0,Det,Subj_4,m
1.0,100.0,Bin_5,Con,0.37308311462399996,97.0,Det,Subj_4,k
1.0,50.0,Bin_3,Incon,0.4118039608,50.0,Det,Subj_4,k
1.0,0.0,Bin_1,Incon,0.42150616645800004,0.0,Det,Subj_4,m
1.0,80.0,Bin_4,Con,0.405247926712,77.0,Det,Subj_4,k
1.0,50.0,Bin_3,Incon,0.433043956757,50.0,Det,Subj_4,k
0.0,80.0,Bin_4,Incon,0.440123081207,80.0,Det,Subj_4,N
1.0,100.0,Bin_5,Incon,0.39655494689900006,98.0,Det,Subj_4,k
1.0,100.0,Bin_5,Con,0.380131959915,98.0,Det,Subj_4,k
1.0,0.0,Bin_1,Con,0.403412818909,0.0,Det,Subj_4,m
1.0,20.0,Bin_2,Con,0.405043125153,20.0,Det,Subj_4,m
1.0,0.0,Bin_1,Incon,0.405594110489,0.0,Det,Subj_4,k
1.0,20.0,Bin_2,Incon,0.39724421501199997,20.0,Det,Subj_4,m
1.0,50.0,Bin_3,Con,0.380192995071,50.0,Det,Subj_4,m
1.0,20.0,Bin_2,Incon,0.403736114502,18.0,Det,Subj_4,k
1.0,80.0,Bin_4,Incon,0.37122797966,80.0,Det,Subj_4,m
1.0,50.0,Bin_3,Con,0.379218101501,50.0,Det,Subj_4,k
1.0,100.0,Bin_5,Con,0.364283084869,100.0,Det,Subj_4,m
1.0,80.0,Bin_4,Con,0.348315000534,79.0,Det,Subj_4,m
1.0,20.0,Bin_2,Con,0.35481905937200003,17.0,Det,Subj_4,k
0.0,50.0,Bin_3,Incon,0.41011977195699995,50.0,Det,Subj_4,N
1.0,100.0,Bin_5,Incon,0.32981705665600003,98.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.372354984283,0.0,Det,Subj_4,k
0.0,50.0,Bin_3,Incon,0.420123100281,49.0,Det,Subj_4,N
1.0,100.0,Bin_5,Con,0.32145285606400004,100.0,Det,Subj_4,k
1.0,20.0,Bin_2,Incon,0.363763093948,23.0,Det,Subj_4,k
1.0,80.0,Bin_4,Incon,0.384968042374,79.0,Det,Subj_4,m
1.0,80.0,Bin_4,Con,0.3622610569,80.0,Det,Subj_4,k
1.0,50.0,Bin_3,Con,0.35524415969800005,48.0,Det,Subj_4,m
1.0,20.0,Bin_2,Con,0.346595048904,23.0,Det,Subj_4,m
1.0,0.0,Bin_1,Incon,0.39651799202,0.0,Det,Subj_4,k
1.0,50.0,Bin_3,Con,0.37371110916100003,50.0,Det,Subj_4,k
1.0,20.0,Bin_2,Con,0.37997388839699997,19.0,Det,Subj_4,k
0.0,20.0,Bin_2,Incon,0.410109996796,20.0,Det,Subj_4,N
1.0,50.0,Bin_3,Incon,0.37756609916699996,47.0,Det,Subj_4,m
1.0,0.0,Bin_1,Incon,0.38077020645099996,0.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.381370067596,0.0,Det,Subj_4,m
0.0,80.0,Bin_4,Incon,0.300287008286,82.0,Det,Subj_4,m
1.0,100.0,Bin_5,Incon,0.396853923798,100.0,Det,Subj_4,k
1.0,100.0,Bin_5,Con,0.380549192429,99.0,Det,Subj_4,m
0.0,100.0,Bin_5,Incon,0.39615893364,99.0,Det,Subj_4,k
1.0,0.0,Bin_1,Con,0.40431404113799996,0.0,Det,Subj_4,k
1.0,80.0,Bin_4,Con,0.333722829819,77.0,Det,Subj_4,m
1.0,50.0,Bin_3,Incon,0.34005188942000003,49.0,Det,Subj_4,m
1.0,80.0,Bin_4,Incon,0.459079027176,80.0,Det,Subj_4,m
1.0,0.0,Bin_1,Incon,0.400063991547,0.0,Det,Subj_4,m
1.0,100.0,Bin_5,Con,0.357223987579,100.0,Det,Subj_4,m
1.0,50.0,Bin_3,Incon,0.412364959717,48.0,Det,Subj_4,k
0.0,100.0,Bin_5,Incon,0.43011093139600004,100.0,Det,Subj_4,N
1.0,20.0,Bin_2,Con,0.365744829178,20.0,Det,Subj_4,m
1.0,50.0,Bin_3,Con,0.39716100692699996,49.0,Det,Subj_4,m
1.0,80.0,Bin_4,Con,0.37178611755400004,77.0,Det,Subj_4,k
1.0,100.0,Bin_5,Con,0.40437412261999994,98.0,Det,Subj_4,k
1.0,0.0,Bin_1,Con,0.37077093124399996,0.0,Det,Subj_4,k
0.0,20.0,Bin_2,Incon,0.373587846756,22.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.382165908813,0.0,Det,Subj_4,m
1.0,80.0,Bin_4,Con,0.33306217193599996,79.0,Det,Subj_4,m
0.0,80.0,Bin_4,Incon,0.330948114395,80.0,Det,Subj_4,m
1.0,20.0,Bin_2,Incon,0.41223001480099997,23.0,Det,Subj_4,m
1.0,50.0,Bin_3,Con,0.379818916321,49.0,Det,Subj_4,k
1.0,20.0,Bin_2,Con,0.38623094558700005,19.0,Det,Subj_4,k
1.0,100.0,Bin_5,Incon,0.324224948883,98.0,Det,Subj_4,m
1.0,0.0,Bin_1,Incon,0.39656996727,0.0,Det,Subj_4,k
1.0,50.0,Bin_3,Incon,0.397817134857,48.0,Det,Subj_4,k
1.0,100.0,Bin_5,Incon,0.459704875946,98.0,Det,Subj_4,k
1.0,100.0,Bin_5,Con,0.38487195968599996,98.0,Det,Subj_4,k
1.0,20.0,Bin_2,Incon,0.388206958771,21.0,Det,Subj_4,m
1.0,50.0,Bin_3,Con,0.45309495925899995,47.0,Det,Subj_4,m
1.0,0.0,Bin_1,Con,0.387887001038,0.0,Det,Subj_4,m
1.0,20.0,Bin_2,Con,0.39634513855,23.0,Det,Subj_4,m
0.0,0.0,Bin_1,Incon,0.31647515296900003,0.0,Det,Subj_4,m
1.0,80.0,Bin_4,Con,0.388695955276,81.0,Det,Subj_4,m
1.0,100.0,Bin_5,Incon,0.339218854904,98.0,Det,Subj_4,m
1.0,80.0,Bin_4,Con,0.372261047363,77.0,Det,Subj_4,k
0.0,50.0,Bin_3,Incon,0.307629108429,50.0,Det,Subj_4,k
1.0,50.0,Bin_3,Con,0.41287994384800003,48.0,Det,Subj_4,k
1.0,80.0,Bin_4,Incon,0.594811916351,80.0,Det,Subj_4,k
1.0,0.0,Bin_1,Con,0.388000965118,0.0,Det,Subj_4,k
1.0,80.0,Bin_4,Incon,0.41265296935999995,82.0,Det,Subj_4,m
0.0,20.0,Bin_2,Incon,0.378520965576,19.0,Det,Subj_4,m
1.0,20.0,Bin_2,Con,0.333559989929,20.0,Det,Subj_4,k
1.0,0.0,Bin_1,Incon,0.39797520637500006,0.0,Det,Subj_4,m
1.0,100.0,Bin_5,Con,0.381558179855,98.0,Det,Subj_4,m
0.0,50.0,Bin_3,Incon,0.620131969452,52.0,Prob,Subj_4,N
1.0,20.0,Bin_2,Incon,0.451589107513,22.0,Prob,Subj_4,k
0.0,50.0,Bin_3,Con,0.251199007034,50.0,Prob,Subj_4,m
1.0,0.0,Bin_1,Incon,0.444182157516,0.0,Prob,Subj_4,m
1.0,80.0,Bin_4,Con,0.362678050995,80.0,Prob,Subj_4,k
1.0,0.0,Bin_1,Incon,0.402850151062,0.0,Prob,Subj_4,k
0.0,50.0,Bin_3,Incon,0.370288133621,49.0,Prob,Subj_4,k
0.0,80.0,Bin_4,Incon,0.33784198761,80.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Incon,0.465887069702,97.0,Prob,Subj_4,m
1.0,80.0,Bin_4,Con,0.40084886550899995,77.0,Prob,Subj_4,m
1.0,20.0,Bin_2,Con,0.416993141174,17.0,Prob,Subj_4,k
1.0,0.0,Bin_1,Con,0.387367010117,0.0,Prob,Subj_4,k
1.0,100.0,Bin_5,Incon,0.425739049911,99.0,Prob,Subj_4,k
1.0,100.0,Bin_5,Con,0.401743888855,99.0,Prob,Subj_4,m
1.0,20.0,Bin_2,Incon,0.418166875839,20.0,Prob,Subj_4,m
1.0,20.0,Bin_2,Con,0.378166913986,21.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Con,0.385782957077,99.0,Prob,Subj_4,k
1.0,80.0,Bin_4,Incon,0.376927852631,79.0,Prob,Subj_4,m
1.0,50.0,Bin_3,Con,0.410224914551,51.0,Prob,Subj_4,m
1.0,0.0,Bin_1,Con,0.363853931427,0.0,Prob,Subj_4,m
1.0,0.0,Bin_1,Con,0.415411949158,0.0,Prob,Subj_4,k
1.0,50.0,Bin_3,Con,0.411179065704,50.0,Prob,Subj_4,m
1.0,20.0,Bin_2,Con,0.40320110321,20.0,Prob,Subj_4,m
1.0,80.0,Bin_4,Con,0.402173995972,81.0,Prob,Subj_4,k
1.0,80.0,Bin_4,Incon,0.38503098487899995,80.0,Prob,Subj_4,m
1.0,0.0,Bin_1,Incon,0.402395963669,0.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Con,0.417997121811,98.0,Prob,Subj_4,k
1.0,80.0,Bin_4,Incon,0.457372188568,77.0,Prob,Subj_4,k
1.0,100.0,Bin_5,Incon,0.481014966965,98.0,Prob,Subj_4,k
1.0,80.0,Bin_4,Con,0.384439945221,79.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Incon,0.40900397300700003,97.0,Prob,Subj_4,m
1.0,20.0,Bin_2,Con,0.40197896957400003,20.0,Prob,Subj_4,k
0.0,50.0,Bin_3,Incon,0.38658905029299995,49.0,Prob,Subj_4,m
1.0,20.0,Bin_2,Incon,0.416865110397,17.0,Prob,Subj_4,k
0.0,100.0,Bin_5,Con,0.513429164886,100.0,Prob,Subj_4,k
0.0,20.0,Bin_2,Incon,0.457962036133,19.0,Prob,Subj_4,k
1.0,50.0,Bin_3,Incon,0.378408908844,48.0,Prob,Subj_4,m
1.0,0.0,Bin_1,Con,0.40375399589500005,0.0,Prob,Subj_4,m
1.0,0.0,Bin_1,Incon,0.458498954773,0.0,Prob,Subj_4,k
1.0,50.0,Bin_3,Con,0.398606061935,49.0,Prob,Subj_4,k
1.0,80.0,Bin_4,Incon,0.434159994125,80.0,Prob,Subj_4,m
1.0,50.0,Bin_3,Con,0.40121197700499994,47.0,Prob,Subj_4,k
1.0,80.0,Bin_4,Incon,0.472128868103,83.0,Prob,Subj_4,k
1.0,0.0,Bin_1,Incon,0.39461612701399995,0.0,Prob,Subj_4,m
1.0,50.0,Bin_3,Incon,0.394513845444,50.0,Prob,Subj_4,k
1.0,20.0,Bin_2,Con,0.418892860413,22.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Incon,0.383864879608,98.0,Prob,Subj_4,m
1.0,0.0,Bin_1,Con,0.36216592788699997,0.0,Prob,Subj_4,k
1.0,20.0,Bin_2,Incon,0.39448785781900003,20.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Con,0.379107952118,100.0,Prob,Subj_4,k
1.0,0.0,Bin_1,Con,0.377949953079,0.0,Prob,Subj_4,m
1.0,20.0,Bin_2,Con,0.337705135345,19.0,Prob,Subj_4,k
1.0,0.0,Bin_1,Incon,0.371977090836,0.0,Prob,Subj_4,k
0.0,80.0,Bin_4,Con,0.38695192336999995,78.0,Prob,Subj_4,k
1.0,100.0,Bin_5,Con,0.346143960953,99.0,Prob,Subj_4,m
1.0,20.0,Bin_2,Incon,0.417193889618,18.0,Prob,Subj_4,k
1.0,50.0,Bin_3,Con,0.379306077957,52.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Incon,0.41663813591,100.0,Prob,Subj_4,k
1.0,80.0,Bin_4,Con,0.42188000679,80.0,Prob,Subj_4,k
1.0,50.0,Bin_3,Incon,0.426464796066,50.0,Prob,Subj_4,m
1.0,20.0,Bin_2,Incon,0.395190000534,20.0,Prob,Subj_4,m
1.0,80.0,Bin_4,Incon,0.362991094589,81.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Incon,0.441493988037,99.0,Prob,Subj_4,k
1.0,50.0,Bin_3,Incon,0.42599797248800003,52.0,Prob,Subj_4,k
1.0,50.0,Bin_3,Incon,0.402520895004,50.0,Prob,Subj_4,m
1.0,0.0,Bin_1,Con,0.419826984406,0.0,Prob,Subj_4,k
1.0,0.0,Bin_1,Incon,0.39516711235,0.0,Prob,Subj_4,k
1.0,0.0,Bin_1,Con,0.38770103454599997,0.0,Prob,Subj_4,m
1.0,0.0,Bin_1,Incon,0.40352106094400003,0.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Con,0.378500938416,100.0,Prob,Subj_4,m
0.0,80.0,Bin_4,Con,0.313199996948,77.0,Prob,Subj_4,m
1.0,100.0,Bin_5,Con,0.322962999344,99.0,Prob,Subj_4,k
1.0,20.0,Bin_2,Con,0.38586187362700003,21.0,Prob,Subj_4,m
1.0,80.0,Bin_4,Con,0.305193901062,77.0,Prob,Subj_4,m
1.0,50.0,Bin_3,Con,0.37090897560099995,47.0,Prob,Subj_4,k
0.0,20.0,Bin_2,Incon,0.312736988068,18.0,Prob,Subj_4,m
